path,directory,filename,extension,size_bytes,line_count,category,status,purpose,entry_point,imported_by,imports,input_artifacts,output_artifacts,environment_variables,safety_notes,related_files,generated,source_control_recommended,confidence,notes
scripts/tiny/run_frozen_shadow_candidate_forward_paper.py,scripts/tiny,run_frozen_shadow_candidate_forward_paper.py,.py,24190,541,tiny research utility,tracked,Run a frozen rawseq research shadow candidate on forward recorded data.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; typing; uuid,csv inputs; data/research; model.json,csv reports; data/research; model.json; txt/json reports,RAWSEQ_FORWARD_COST_BPS; RAWSEQ_FORWARD_DRY_RUN; RAWSEQ_FORWARD_LOOKBACK_ROWS; RAWSEQ_FORWARD_OUTPUT_DIR; RAWSEQ_FORWARD_POLICY; RAWSEQ_FORWARD_REPLAY_MODE; RAWSEQ_FORWARD_SOURCE_PATH; RAWSEQ_SHADOW_DIR,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/diagnose_tiny_price_v2_candidate.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_shadow_sample_accumulator.py; scripts/report_tiny_temporal_surface_shadow.py; scripts/run_tiny_raw_calibration_shadow.py; scripts/show_tiny_price_shadow_pool_predictions.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/run_rawseq_candidate_shadow_probe.py,scripts/tiny,run_rawseq_candidate_shadow_probe.py,.py,41220,933,rawseq research,modified,Probe a rawseq candidate model using the model payload contract.,yes,,__future__; datetime; importlib.util; json; math; numpy; os; pandas; pathlib; re; shutil; subprocess; sys; typing,annotated.csv; csv inputs; data/research; model.json; model_contract.json,annotated.csv; csv reports; data/research; model.json; model_contract.json; txt/json reports,PRIMARY_VENUE; RAWSEQ_PROBE_COST_BPS_LIST; RAWSEQ_PROBE_MODEL_PATH; RAWSEQ_PROBE_OUTPUT_DIR; RAWSEQ_PROBE_POLICY; RAWSEQ_PROBE_SOURCE_PATH; RAWSEQ_PROBE_TEST_FRAC; RAWSEQ_PROBE_THRESHOLD_BPS_LIST; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/diagnose_tiny_price_v2_candidate.py; scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_shadow_sample_accumulator.py; scripts/report_tiny_temporal_surface_shadow.py; scripts/run_tiny_raw_calibration_shadow.py; scripts/show_tiny_price_shadow_pool_predictions.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/run_rawseq_frozen_shadow.py,scripts/tiny,run_rawseq_frozen_shadow.py,.py,7930,222,rawseq research,tracked,Run rawseq frozen shadow script/module.,yes,,__future__; datetime; math; numpy; os; pandas; pathlib; shutil; subprocess; sys,annotated.csv; csv inputs; model.json,annotated.csv; csv reports; model.json; txt/json reports,PRIMARY_VENUE; RAWSEQ_BUCKET_SECONDS; RAWSEQ_HIDDEN; RAWSEQ_INPUT_FEATURE; RAWSEQ_LEN; RAWSEQ_LOAD_MODEL_PATH; RAWSEQ_MA_WINDOW; RAWSEQ_SHADOW_CHAMPION_NAME; RAWSEQ_SHADOW_POLICY; RAWSEQ_SHADOW_THRESHOLD_BPS; RAWSEQ_SOURCE_PATH; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/evaluate_tiny_model_T_v1_shadow.py; scripts/evaluate_tiny_price_shadow_pool.py; scripts/evaluate_tiny_price_v2_stabilized_shadow.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_shadow_sample_accumulator.py; scripts/report_tiny_temporal_surface_shadow.py; scripts/run_tiny_raw_calibration_shadow.py; scripts/show_tiny_price_shadow_pool_predictions.py; scripts/tiny/audit_rawseq_frozen_champion_contract.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/run_rawseq_io_contract_discovery_batch.py,scripts/tiny,run_rawseq_io_contract_discovery_batch.py,.py,51618,1071,rawseq research,modified,Run bounded rawseq walk-forward discovery from an I/O contract grid.,yes,,__future__; csv; datetime; hashlib; json; math; os; pandas; pathlib; random; re; subprocess; sys; time; typing; uuid,csv inputs; model.json; model_contract.json,csv reports; model.json; model_contract.json; txt/json reports,RAWSEQ_DISCOVERY_MAX_ATTEMPTS; RAWSEQ_DISCOVERY_MAX_ENVELOPE_ORDER_VIOLATION; RAWSEQ_DISCOVERY_MAX_MONOTONIC_VIOLATION; RAWSEQ_DISCOVERY_MAX_RUNTIME_SECONDS; RAWSEQ_DISCOVERY_MAX_TEST_RMSE; RAWSEQ_DISCOVERY_MIN_MEAN_RMSE_IMPROVEMENT_FRACTION; RAWSEQ_DISCOVERY_MIN_OK_CANDIDATES; RAWSEQ_DISCOVERY_MIN_TERMINAL_CORRELATION; RAWSEQ_DISCOVERY_RANDOMIZE_SEED; RAWSEQ_DISCOVERY_RESUME_DIR; RAWSEQ_DISCOVERY_RUN_UNTIL_SUCCESS; RAWSEQ_DISCOVERY_START_SEED; RAWSEQ_DISCOVERY_SUCCESS_MODE; RAWSEQ_IO_DISCOVERY_DECISION_HORIZON_SECONDS; RAWSEQ_IO_DISCOVERY_DECISION_THRESHOLD_BPS; RAWSEQ_IO_DISCOVERY_DRY_RUN; RAWSEQ_IO_DISCOVERY_EPOCHS; RAWSEQ_IO_DISCOVERY_FITNESS_POLICY; RAWSEQ_IO_DISCOVERY_FITNESS_THRESHOLD_BPS; RAWSEQ_IO_DISCOVERY_GENERATIONS; RAWSEQ_IO_DISCOVERY_MAX_CANDIDATES; RAWSEQ_IO_DISCOVERY_MAX_CONTRACTS; RAWSEQ_IO_DISCOVERY_MAX_RUNTIME_SECONDS; RAWSEQ_IO_DISCOVERY_MAX_WINDOWS; RAWSEQ_IO_DISCOVERY_MIN_FITNESS_TRADES; RAWSEQ_IO_DISCOVERY_OUTPUT_ROOT; RAWSEQ_IO_DISCOVERY_POPULATION; RAWSEQ_IO_DISCOVERY_SEEDS; RAWSEQ_IO_DISCOVERY_STEP_ROWS; RAWSEQ_IO_DISCOVERY_TEST_ROWS; RAWSEQ_IO_DISCOVERY_TRAIN_ROWS; RAWSEQ_IO_DISCOVERY_VALIDATION_ROWS; RAWSEQ_IO_GRID_PATH; RAWSEQ_WF_DECISION_HORIZON_SECONDS; RAWSEQ_WF_DECISION_THRESHOLD_BPS; RAWSEQ_WF_EPOCHS; RAWSEQ_WF_FITNESS_POLICY; RAWSEQ_WF_FITNESS_THRESHOLD_BPS; RAWSEQ_WF_GENERATIONS; RAWSEQ_WF_MIN_FITNESS_TRADES; RAWSEQ_WF_POPULATION; RAWSEQ_WF_SEEDS; RAWSEQ_WF_SHORT_PATHS; RAWSEQ_WF_STEP_ROWS; RAWSEQ_WF_TEST_ROWS; RAWSEQ_WF_TRAIN_ROWS; RAWSEQ_WF_VALIDATION_ROWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py; scripts/tiny/find_rawseq_champion_candidate_artifact.py; scripts/tiny/freeze_rawseq_paper_champion.py; scripts/tiny/probe_rawseq_annotated_flow_join.py; scripts/tiny/rank_rawseq_probe_ensemble_gates.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/run_rawseq_recorded_walkforward_evolution.py,scripts/tiny,run_rawseq_recorded_walkforward_evolution.py,.py,67475,1397,rawseq research,modified,Run rawseq evolution over recorded Kraken walk-forward windows.,yes,,__future__; dataclasses; datetime; hashlib; json; math; os; pandas; pathlib; re; shutil; subprocess; sys; typing; uuid,annotated.csv; csv inputs; model.json; model_contract.json,annotated.csv; csv reports; model.json; model_contract.json; txt/json reports,PRIMARY_VENUE; RAWSEQ_BUCKET_SECONDS; RAWSEQ_DECISION_HORIZON_SECONDS; RAWSEQ_DECISION_THRESHOLD_BPS; RAWSEQ_DISCOVERY_MIN_MEAN_RMSE_IMPROVEMENT_FRACTION; RAWSEQ_EPOCHS; RAWSEQ_FITNESS_POLICY; RAWSEQ_FITNESS_THRESHOLD_BPS; RAWSEQ_GENERATIONS; RAWSEQ_INPUT_STRIDE; RAWSEQ_IO_DISCOVERY_EPOCHS; RAWSEQ_IO_DISCOVERY_GENERATIONS; RAWSEQ_IO_DISCOVERY_POPULATION; RAWSEQ_IO_FEATURE_WINDOWS; RAWSEQ_LEN; RAWSEQ_MIN_FITNESS_TRADES; RAWSEQ_OUTPUT_LABEL; RAWSEQ_OUTPUT_STRIDE; RAWSEQ_POPULATION; RAWSEQ_WF_BUCKET_SECONDS; RAWSEQ_WF_DECISION_HORIZON_SECONDS; RAWSEQ_WF_DECISION_THRESHOLD_BPS; RAWSEQ_WF_DRY_RUN; RAWSEQ_WF_EPOCHS; RAWSEQ_WF_FEATURE_WINDOWS; RAWSEQ_WF_FITNESS_POLICY; RAWSEQ_WF_FITNESS_THRESHOLD_BPS; RAWSEQ_WF_GENERATIONS; RAWSEQ_WF_HIDDENS; RAWSEQ_WF_INPUT_FEATURES; RAWSEQ_WF_INPUT_STRIDES; RAWSEQ_WF_MAX_WINDOWS; RAWSEQ_WF_MA_WINDOWS; RAWSEQ_WF_MIN_FITNESS_TRADES; RAWSEQ_WF_OUTPUT_LABELS; RAWSEQ_WF_OUTPUT_ROOT; RAWSEQ_WF_OUTPUT_STRIDES; RAWSEQ_WF_POPULATION; RAWSEQ_WF_RUN_ID; RAWSEQ_WF_SEEDS; RAWSEQ_WF_SEQ_LEN; RAWSEQ_WF_SHORT_PATHS; RAWSEQ_WF_SIMULATE_METADATA_WRITE_FAILED; RAWSEQ_WF_SOURCE_PATH; RAWSEQ_WF_STEP_ROWS; RAWSEQ_WF_TEST_ROWS; RAWSEQ_WF_TRAIN_ROWS; RAWSEQ_WF_VALIDATION_ROWS; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py; scripts/tiny/find_rawseq_champion_candidate_artifact.py; scripts/tiny/freeze_rawseq_paper_champion.py; scripts/tiny/probe_rawseq_annotated_flow_join.py; scripts/tiny/rank_rawseq_probe_ensemble_gates.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/run_rawseq_registry_ensemble_batch.py,scripts/tiny,run_rawseq_registry_ensemble_batch.py,.py,28869,671,rawseq research,tracked,Batch-rank prediction ensembles from the rawseq threshold registry.,yes,,__future__; csv; datetime; itertools; json; math; numpy; os; pandas; pathlib; re; typing; uuid,annotated.csv; csv inputs,annotated.csv; csv reports; txt/json reports,RAWSEQ_ENSEMBLE_COSTS; RAWSEQ_ENSEMBLE_MAX_SIZE; RAWSEQ_ENSEMBLE_OUTPUT_DIR; RAWSEQ_ENSEMBLE_POLICY; RAWSEQ_ENSEMBLE_THRESHOLDS; RAWSEQ_ENSEMBLE_WEIGHT_STEP; RAWSEQ_REGISTRY_ALLOWED_STATUSES; RAWSEQ_REGISTRY_DIR; RAWSEQ_REGISTRY_TOP_N,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_ensemble_predictions.py; scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/build_ensemble_training_rows.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_walk_forward_ensemble.py; scripts/show_tiny_price_ensemble_prediction.py; scripts/smoke_backtest_pinned_tiny_price_ensemble.py; scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulate_path_aware_ladder_baseline.py,scripts/tiny,simulate_path_aware_ladder_baseline.py,.py,82417,1490,ladder research,modified,Paper-only ladder/grid baselines with optional frozen rawseq path gating.,yes,,__future__; datetime; json; math; numpy; os; pandas; pathlib; typing; uuid,csv inputs; model.json,csv reports; model.json; txt/json reports,LADDER_ANCHOR_MODE; LADDER_ANCHOR_WINDOWS; LADDER_BUCKET_SECONDS; LADDER_COOLDOWN_AFTER_STOP_BUCKETS; LADDER_COST_BPS; LADDER_DISABLE_BUYS_WHEN_EMA_SLOPE_BELOW_BPS; LADDER_DISABLE_BUYS_WHEN_PRICE_BELOW_ANCHOR_BPS; LADDER_EMERGENCY_ANCHOR_ACCEL_BPS; LADDER_EMERGENCY_ANCHOR_SLOPE_BPS; LADDER_EMERGENCY_DISABLE_WHEN_DRAWDOWN_BPS; LADDER_EMERGENCY_DISABLE_WHEN_INVENTORY_GE; LADDER_EMERGENCY_MAX_PER_GLOBAL_INTERVAL; LADDER_EMERGENCY_MIN_INTERVAL_BUCKETS; LADDER_EMERGENCY_REBALANCE_MODE; LADDER_EMERGENCY_REMAINING_RUNG_THRESHOLD; LADDER_ENTRY_ANCHOR_SOURCE; LADDER_FORCE_FLAT_AT_END; LADDER_MAX_CONFIGS; LADDER_MAX_DRAWDOWN_BPS; LADDER_MAX_HOLD_BUCKETS_GRID; LADDER_MAX_OPEN_UNITS; LADDER_MAX_OPEN_UNITS_GRID; LADDER_MAX_ROWS; LADDER_MAX_SPACING_BPS; LADDER_MIN_SPACING_BPS; LADDER_MIN_SPACING_FLOOR_MODES; LADDER_MIN_SPACING_GRID_BPS; LADDER_MIN_TAKE_PROFIT_BPS; LADDER_MODEL_GATE_MODE; LADDER_MODEL_MAX_DOWNSIDE_MULT; LADDER_MODEL_MIN_UPSIDE_BPS; LADDER_OUTPUT_DIR; LADDER_PRICE_COLUMN; LADDER_RANGE_BREAK_BUFFER_BPS; LADDER_REBALANCE_ANCHOR_DRIFT_BPS; LADDER_REBALANCE_INTERVAL_BUCKETS; LADDER_REBALANCE_MODE; LADDER_REBALANCE_VOL_CHANGE_FRACTION; LADDER_RECENTER_MODE; LADDER_RUNG_CONSUMPTION_MODE; LADDER_RUNG_COUNTS; LADDER_RUNG_REUSE_COOLDOWN_BUCKETS; LADDER_SHADOW_DIR; LADDER_SOURCE_PATH; LADDER_SPACING_MODE; LADDER_SPACING_SPREAD_MULTIPLE; LADDER_SPACING_TICK_MULTIPLE; LADDER_SPACING_VOL_MULTS; LADDER_STOP_LOSS_BPS_GRID; LADDER_STOP_LOSS_VOL_MULTS; LADDER_TAKE_PROFIT_MULTS; LADDER_TAKE_PROFIT_SPACING_MULTS; LADDER_TICK_SIZE; LADDER_TIMEOUT_EXIT_MODE; LADDER_VOL_MULTS; LADDER_VOL_WINDOWS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/build_combined_simulated_market_dataset.py; scripts/run_simulated_tiny_price_cycle.py; scripts/simulate_market_microstructure.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/report_ladder_walkforward_failure_attribution.py; scripts/tiny/simulation/build_combined_simulated_market_dataset.py; scripts/tiny/simulation/run_simulated_tiny_price_cycle.py; scripts/tiny/simulation/simulate_market_microstructure.py; scripts/tiny/sweep_ladder_risk_walkforward.py; scripts/tiny/sweep_rawseq_policies_cost_aware.py; scripts/tiny/validate_ladder_baseline_walkforward.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/build_combined_simulated_market_dataset.py,scripts/tiny/simulation,build_combined_simulated_market_dataset.py,.py,6159,168,tiny research utility,tracked,Build combined simulated market dataset script/module.,yes,,os; pandas; pathlib; sys; tiny.core,csv inputs,csv reports,SIM_COMBINE_INPUT_ROOT; SIM_COMBINE_OUTPUT_DIR; SIM_COMBINE_RUN_GAP_SECONDS; SIM_COMBINE_START_TIMESTAMP_MS; SYMBOL,paper-only/no-orders language present,scripts/build_10s_microstructure_training_rows.py; scripts/build_15m_regime_features.py; scripts/build_1m_flow_features.py; scripts/build_1s_order_flow_training_rows.py; scripts/build_30m_regime_features.py; scripts/build_5m_context_training_rows.py; scripts/build_5m_cross_asset_context_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_cross_venue_features.py; scripts/build_ensemble_training_rows.py; scripts/build_hierarchy_mediator_training_rows.py; scripts/build_historical_offer_training_rows.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/calibrate_simulator_from_history.py,scripts/tiny/simulation,calibrate_simulator_from_history.py,.py,28842,642,tiny research utility,tracked,Calibrate simulator from history script/module.,yes,,collections; datetime; json; math; numpy; os; pandas; pandas.errors; pathlib; sys; tiny.core,csv inputs,csv reports; txt/json reports,SIM_CALIBRATION_ALLOW_SYNTHETIC_INPUT; SIM_CALIBRATION_OUTPUT_PATH; SIM_CALIBRATION_SOURCE_PATH; SYMBOL,paper-only/no-orders language present,scripts/calibrate_replay_book_from_snapshots.py; scripts/calibrate_simulator_from_history.py; scripts/fetch_kraken_trade_history.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/run_simulated_tiny_price_cycle.py,scripts/tiny/simulation,run_simulated_tiny_price_cycle.py,.py,28463,687,tiny research utility,tracked,Run simulated tiny price cycle script/module.,yes,,csv; datetime; os; pandas; pathlib; re; subprocess; sys; time; tiny.core,csv inputs,csv reports,OUTPUT_DIR; PRICE_TINY_FEATURE_GROUPS; PRICE_TINY_MODEL_SPECS; PRICE_TINY_TARGET_SPEC; PRICE_TINY_WALK_FORWARD_AUTO_BUILD; PRICE_TINY_WALK_FORWARD_MAX_WINDOWS; PRICE_TINY_WALK_FORWARD_STEP_ROWS; PRICE_TINY_WALK_FORWARD_TARGET_SPECS; PRICE_TINY_WALK_FORWARD_TEST_ROWS; PRICE_TINY_WALK_FORWARD_TRAIN_ROWS; PRICE_TINY_WALK_FORWARD_VALIDATION_ROWS; SIM_OUTPUT_DIR; SIM_ROLLING_END_SEED; SIM_ROLLING_HOLDOUT_OUTPUT_VENUE; SIM_ROLLING_HOLDOUT_RUNS_ROOT; SIM_ROLLING_OUTPUT_VENUE; SIM_ROLLING_RUNS_ROOT; SIM_SECONDS; SYMBOL,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/backtest_pinned_tiny_price_ensemble_on_snapshots.py; scripts/bootstrap_tiny_price_champion.py; scripts/build_combined_simulated_market_dataset.py; scripts/build_multi_source_tiny_price_training_rows.py; scripts/build_tiny_price_ta_labels.py; scripts/build_tiny_price_technical_features.py; scripts/build_tiny_price_training_rows.py; scripts/diagnose_tiny_price_v2_candidate.py; scripts/discover_tiny_price_technical_rules.py; scripts/evaluate_tiny_price_ensemble.py; scripts/evaluate_tiny_price_ensemble_live_predictions.py; scripts/evaluate_tiny_price_predictions.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/sim2real_distribution_gap_report.py,scripts/tiny/simulation,sim2real_distribution_gap_report.py,.py,7069,174,tiny research utility,tracked,Compare synthetic and real market distributions for sim2real drift.,yes,,__future__; json; math; numpy; os; pandas; pathlib; sys; tiny.core,,txt/json reports,SIM2REAL_GAP_REPORT_PATH; SIM2REAL_REAL_PATH; SIM2REAL_REAL_VENUE; SIM2REAL_SYNTHETIC_PATH; SIM2REAL_SYNTHETIC_VENUE,paper-only/no-orders language present,scripts/build_tiny_label_selection_report_v1.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py; scripts/report_tiny_forward_veto_shadow.py; scripts/report_tiny_macro_event_feature_audit.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/simulate_market_microstructure.py,scripts/tiny/simulation,simulate_market_microstructure.py,.py,109767,2483,tiny research utility,tracked,Simulate market microstructure script/module.,yes,,collections; csv; dataclasses; datetime; json; math; numpy; os; pandas; pathlib; random; sys; tiny.core,csv inputs,csv reports; txt/json reports,OUTPUT_DIR; RANDOM_SEED; SCENARIO; SIM_BASE_LEVEL_SIZE; SIM_CALIBRATION_PATH; SIM_ENABLE_RICH_AGENTS; SIM_EVENT_FREQUENCY_SCALE; SIM_EVENT_MAGNITUDE_SCALE; SIM_FAIR_VALUE_MODE; SIM_INSTITUTIONAL_INTENSITY; SIM_JUMP_MIXTURE_PROBABILITY; SIM_JUMP_MIXTURE_SCALE; SIM_LEVEL_COUNT; SIM_MAX_ABS_MINUTE_RETURN; SIM_MAX_ABS_SECOND_RETURN; SIM_MAX_CLOSE_TO_CLOSE_RETURN; SIM_MIXED_MAX_SECONDS; SIM_MIXED_MIN_SECONDS; SIM_MIXED_SCENARIOS; SIM_PRICE_IMPACT_SCALE; SIM_PRICE_TICK; SIM_REGIME_PERSISTENCE_SCALE; SIM_REGIME_TARGET_DURATION_SECONDS; SIM_RETAIL_INTENSITY; SIM_RETURN_INNOVATION_MODE; SIM_SCENARIO_CAP_MULTIPLIER; SIM_SECONDS; SIM_START_PRICE; SIM_START_TIMESTAMP_MS; SIM_STUDENT_T_DF; SIM_USE_SOFT_RETURN_LIMITS; SIM_VOL_PERSISTENCE; SIM_WHALE_INTENSITY; SYMBOL,,scripts/backtest_10s_microstructure_model.py; scripts/build_10s_microstructure_training_rows.py; scripts/build_combined_simulated_market_dataset.py; scripts/microstructure_model_utils.py; scripts/record_realtime_market_data.js; scripts/replay_market_from_trades.py; scripts/run_simulated_tiny_price_cycle.py; scripts/show_latest_10s_microstructure_prediction.py; scripts/show_live_market_stack.py; scripts/simulate_market_microstructure.py; scripts/tiny/simulate_path_aware_ladder_baseline.py; scripts/tiny/simulation/build_combined_simulated_market_dataset.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/simulation/synthetic_holdout_report.py,scripts/tiny/simulation,synthetic_holdout_report.py,.py,6810,196,tiny research utility,tracked,Summarize synthetic holdout behavior by scenario and hidden event type.,yes,,__future__; math; numpy; os; pandas; pathlib; sys; tiny.core,,txt/json reports,SYNTHETIC_HOLDOUT_INPUT_PATH; SYNTHETIC_HOLDOUT_REPORT_PATH; SYNTHETIC_HOLDOUT_VENUE,paper-only/no-orders language present,docs/synthetic_calibration.md; scripts/build_tiny_label_selection_report_v1.py; scripts/evaluate_tiny_price_snapshot_holdout.py; scripts/report_live_training_health.py; scripts/report_tiny_blackbox_pruning.py; scripts/report_tiny_broader_horizon_ablation_verdict.py; scripts/report_tiny_broader_horizon_drawdown_decomposition.py; scripts/report_tiny_broader_horizon_forward_veto_shadow.py; scripts/report_tiny_broader_horizon_shadow.py; scripts/report_tiny_cross_asset_freshness_drilldown.py; scripts/report_tiny_cross_asset_recent_freshness_accumulator.py; scripts/report_tiny_cross_asset_shadow.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/summarize_rawseq_frozen_threshold_sweep.py,scripts/tiny,summarize_rawseq_frozen_threshold_sweep.py,.py,8485,231,rawseq research,tracked,Summarize frozen rawseq shadow cost-threshold sweep CSVs.,yes,,__future__; math; numpy; os; pandas; pathlib; re; typing,csv inputs,csv reports,PRIMARY_VENUE; RAWSEQ_THRESHOLD_SWEEP_COSTS_OF_INTEREST; RAWSEQ_THRESHOLD_SWEEP_GLOB; RAWSEQ_THRESHOLD_SWEEP_MIN_SELECTED_ROWS; RAWSEQ_THRESHOLD_SWEEP_OUTPUT; SYMBOL,,scripts/tiny/audit_rawseq_frozen_champion_contract.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/evaluate_rawseq_candidate_probe_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_dynamic_costs.py; scripts/tiny/evaluate_rawseq_frozen_shadow_overlay_filters.py; scripts/tiny/evaluate_rawseq_frozen_shadow_rolling_costs.py; scripts/tiny/evaluate_rawseq_probe_prediction_ensemble.py; scripts/tiny/find_rawseq_champion_candidate_artifact.py; scripts/tiny/freeze_rawseq_paper_champion.py; scripts/tiny/probe_rawseq_annotated_flow_join.py; scripts/tiny/rank_rawseq_probe_ensemble_gates.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
scripts/tiny/sweep_ladder_risk_walkforward.py,scripts/tiny,sweep_ladder_risk_walkforward.py,.py,45183,864,ladder research,modified,Sweep risk-controlled ladder configs across recorded walk-forward slices.,yes,,__future__; concurrent.futures; datetime; importlib.util; json; math; multiprocessing; numpy; os; pandas; pathlib; time; typing; uuid,csv inputs,csv reports; txt/json reports,LADDER_SAVE_DETAIL_TOP_N; LADDER_SOURCE_PATH; LADDER_STAGE_KEEP_FRACTION; LADDER_STAGE_MIN_KEEP; LADDER_STAGE_ROWS; LADDER_STEP_ROWS; LADDER_SWEEP_MAX_ROWS_PER_SLICE; LADDER_SWEEP_OUTPUT_DIR; LADDER_SWEEP_PROGRESS_EVERY; LADDER_SWEEP_RESUME_FROM_OUTPUT_DIR; LADDER_SWEEP_STAGE_MODE; LADDER_SWEEP_WORKERS,paper-only/no-orders language present; promotion/champion mutation terms present; audit before operational use,scripts/run_tiny_broader_horizon_challenger_sweep.py; scripts/run_tiny_price_sweep.py; scripts/run_tiny_raw_model_challenger_sweep.py; scripts/run_tiny_temporal_surface_epoch_challenger_sweep.py; scripts/tiny/compare_rawseq_vs_ladder_policies.py; scripts/tiny/report_ladder_walkforward_failure_attribution.py; scripts/tiny/report_rawseq_walkforward_contract_survivors.py; scripts/tiny/run_rawseq_recorded_walkforward_evolution.py; scripts/tiny/simulate_path_aware_ladder_baseline.py; scripts/tiny/summarize_rawseq_frozen_threshold_sweep.py; scripts/tiny/sweep_rawseq_policies_cost_aware.py; scripts/tiny/validate_ladder_baseline_walkforward.py,false,true,high,Generated from static scan; verify runtime-specific behavior in source before safety-critical use.
